location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#operation+name,#assessment+type,#affected+idps,#round+code,#date+start,#date+end
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16740,30,2019-12-31,2019-12-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16200,31,2020-02-28,2020-02-28
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16014,32,2020-06-30,2020-06-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16032,33,2020-08-30,2020-08-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16098,34,2020-11-30,2020-11-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16080,35,2020-12-31,2020-12-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16578,36,2021-02-28,2021-02-28
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16500,37,2021-06-30,2021-06-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16638,38,2021-07-31,2021-07-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16907,39,2021-10-30,2021-10-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,BA,16842,40,2021-12-31,2021-12-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,1872,13,2016-11-30,2016-11-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,1860,14,2017-01-30,2017-01-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,4176,15,2017-03-30,2017-03-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,4224,16,2017-04-30,2017-04-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,4100,17,2017-06-30,2017-06-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,4008,18,2017-08-30,2017-08-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,4068,19,2017-10-30,2017-10-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,4122,20,2017-12-30,2017-12-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,10608,21,2018-02-28,2018-02-28
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,12330,22,2018-04-30,2018-04-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,12756,23,2018-06-30,2018-06-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,13038,24,2018-08-30,2018-08-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,14088,25,2018-10-30,2018-10-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,13758,26,2019-01-30,2019-01-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,12102,27,2019-05-30,2019-05-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,12078,28,2019-08-31,2019-08-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,12120,29,2019-11-30,2019-11-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16724,30,2019-12-31,2019-12-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16200,31,2020-02-29,2020-02-29
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,15998,32,2020-06-30,2020-06-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16032,33,2020-08-30,2020-08-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16098,34,2020-11-30,2020-11-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16046,35,2020-12-31,2020-12-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16578,36,2021-02-28,2021-02-28
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16500,37,2021-06-30,2021-06-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,16926,41,2022-03-31,2022-03-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,18636,42,2022-07-31,2022-07-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,17916,43,2022-11-30,2022-11-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,18097,44,2023-02-28,2023-02-28
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,18372,45,2023-06-30,2023-06-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,18372,46,2023-09-30,2023-09-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,18534,47,2024-05-31,2024-05-31
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,18582,48,2024-09-30,2024-09-30
NGA,True,True,Adamawa,Demsa,NG002,Adamawa,NG002001,Demsa,2,Lake Chad Basin Crisis,SA,20682,49,2024-11-30,2024-11-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,11840,1,2014-12-01,2014-12-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,10963,2,2015-02-01,2015-02-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,9857,3,2015-04-01,2015-04-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,2951,4,2015-06-01,2015-06-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,9568,5,2015-08-01,2015-08-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,9769,6,2015-10-01,2015-10-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7668,7,2015-12-01,2015-12-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7485,8,2016-02-01,2016-02-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7259,9,2016-04-30,2016-04-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7275,10,2016-06-30,2016-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7024,11,2016-08-30,2016-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5523,12,2016-10-01,2016-10-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5094,13,2016-11-01,2016-11-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5034,14,2017-01-01,2017-01-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5914,15,2017-03-31,2017-03-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5454,16,2017-04-30,2017-04-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5359,17,2017-06-30,2017-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5361,18,2017-08-01,2017-08-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5332,19,2017-10-01,2017-10-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5277,20,2017-12-01,2017-12-01
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,6217,21,2018-02-28,2018-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5470,22,2018-04-30,2018-04-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,6047,23,2018-06-30,2018-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,6122,24,2018-08-30,2018-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,6021,25,2018-10-30,2018-10-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,6011,26,2019-01-30,2019-01-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,5832,27,2019-05-30,2019-05-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,6640,28,2019-08-31,2019-08-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,6577,29,2019-11-30,2019-11-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7016,30,2019-12-31,2019-12-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7083,31,2020-02-28,2020-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7403,32,2020-06-30,2020-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7523,33,2020-08-30,2020-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7620,34,2020-11-30,2020-11-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7564,35,2020-12-31,2020-12-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7552,36,2021-02-28,2021-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,7591,37,2021-06-30,2021-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,8381,38,2021-07-31,2021-07-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,8419,39,2021-10-30,2021-10-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,BA,8649,40,2021-12-31,2021-12-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,962,2,2015-02-28,2015-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,1563,4,2015-06-30,2015-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,3619,5,2015-08-30,2015-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,2899,6,2015-10-30,2015-10-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,3678,7,2015-12-30,2015-12-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,4812,8,2016-02-28,2016-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,4464,9,2016-04-30,2016-04-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,4468,10,2016-06-30,2016-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,4362,11,2016-08-30,2016-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,3989,12,2016-10-30,2016-10-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5094,13,2016-11-30,2016-11-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5034,14,2017-01-30,2017-01-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5431,15,2017-03-30,2017-03-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5454,16,2017-04-30,2017-04-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5359,17,2017-06-30,2017-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5361,18,2017-08-30,2017-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5332,19,2017-10-30,2017-10-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5277,20,2017-12-30,2017-12-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5344,21,2018-02-28,2018-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5470,22,2018-04-30,2018-04-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,6047,23,2018-06-30,2018-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,6122,24,2018-08-30,2018-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,6021,25,2018-10-30,2018-10-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,6011,26,2019-01-30,2019-01-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,5832,27,2019-05-30,2019-05-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7955,28,2019-08-31,2019-08-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,6577,29,2019-11-30,2019-11-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8404,30,2019-12-31,2019-12-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7083,31,2020-02-29,2020-02-29
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8791,32,2020-06-30,2020-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7523,33,2020-08-30,2020-08-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7620,34,2020-11-30,2020-11-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,9002,35,2020-12-31,2020-12-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7552,36,2021-02-28,2021-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7591,37,2021-06-30,2021-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8648,41,2022-03-31,2022-03-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8842,42,2022-07-31,2022-07-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8496,43,2022-11-30,2022-11-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8402,44,2023-02-28,2023-02-28
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8255,45,2023-06-30,2023-06-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,8172,46,2023-09-30,2023-09-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7332,47,2024-05-31,2024-05-31
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7834,48,2024-09-30,2024-09-30
NGA,True,True,Adamawa,Fufore,NG002,Adamawa,NG002002,Fufore,2,Lake Chad Basin Crisis,SA,7993,49,2024-11-30,2024-11-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,12335,1,2014-12-01,2014-12-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,16140,2,2015-02-01,2015-02-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,13089,3,2015-04-01,2015-04-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,1121,4,2015-06-01,2015-06-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,1035,5,2015-08-01,2015-08-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,1088,6,2015-10-01,2015-10-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,912,7,2015-12-01,2015-12-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,604,8,2016-02-01,2016-02-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,568,9,2016-04-30,2016-04-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,536,10,2016-06-30,2016-06-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,478,11,2016-08-30,2016-08-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,478,12,2016-10-01,2016-10-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,478,13,2016-11-01,2016-11-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,434,14,2017-01-01,2017-01-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,450,15,2017-03-31,2017-03-31
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,450,16,2017-04-30,2017-04-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,485,17,2017-06-30,2017-06-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,488,18,2017-08-01,2017-08-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,542,19,2017-10-01,2017-10-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,683,20,2017-12-01,2017-12-01
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,10174,21,2018-02-28,2018-02-28
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,934,22,2018-04-30,2018-04-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,892,23,2018-06-30,2018-06-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,892,24,2018-08-30,2018-08-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,892,25,2018-10-30,2018-10-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,834,26,2019-01-30,2019-01-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,767,27,2019-05-30,2019-05-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,763,28,2019-08-31,2019-08-31
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,763,29,2019-11-30,2019-11-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,788,30,2019-12-31,2019-12-31
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,763,31,2020-02-28,2020-02-28
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,716,32,2020-06-30,2020-06-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,758,33,2020-08-30,2020-08-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,766,34,2020-11-30,2020-11-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,758,35,2020-12-31,2020-12-31
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,712,36,2021-02-28,2021-02-28
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,681,37,2021-06-30,2021-06-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,671,38,2021-07-31,2021-07-31
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,656,39,2021-10-30,2021-10-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,BA,654,40,2021-12-31,2021-12-31
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,350,2,2015-02-28,2015-02-28
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,350,3,2015-04-30,2015-04-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,478,13,2016-11-30,2016-11-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,434,14,2017-01-30,2017-01-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,450,15,2017-03-30,2017-03-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,450,16,2017-04-30,2017-04-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,485,17,2017-06-30,2017-06-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,488,18,2017-08-30,2017-08-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,542,19,2017-10-30,2017-10-30
NGA,True,True,Adamawa,Ganye,NG002,Adamawa,NG002003,Ganye,2,Lake Chad Basin Crisis,SA,683,20,2017-12-30,2017-12-30
